site_id,local_site_name,address,latitude,longitude,date,parameter,units,sample_measurement,aqi
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-01-02,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),1.1,6.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-01-04,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),13.8,60.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-01-05,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.4,52.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-01-08,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),13.9,60.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-01-11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.6,54.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-01-14,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.8,32.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-01-17,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.7,48.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-01-20,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.3,24.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-01-23,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.9,52.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-01-26,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),16.5,65.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-01-29,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),11.0,55.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-02-01,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),27.4,85.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-02-04,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.6,37.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-02-07,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),21.4,74.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-02-10,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.7,52.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-02-13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),3.8,21.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-02-16,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),15.9,64.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-02-19,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.1,23.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-02-22,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),14.0,60.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-02-25,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.7,37.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-02-28,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.4,52.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-03-03,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.8,32.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-03-06,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),13.5,59.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-03-09,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),18.5,69.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-03-12,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.6,31.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-03-15,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),17.0,66.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-03-18,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),21.4,74.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-03-21,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.5,42.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-03-24,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.5,42.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-03-27,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.9,27.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-03-30,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),25.9,82.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-04-02,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.6,42.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-04-05,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),20.9,73.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-04-08,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.7,32.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-04-11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),14.8,62.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-04-14,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.4,24.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-04-17,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),2.2,12.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-04-20,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.7,32.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-04-23,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),13.8,60.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-04-26,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.4,30.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-04-29,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.2,40.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-05-02,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.1,34.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-05-05,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.0,44.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-05-08,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.1,39.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-05-11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),13.7,60.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-05-14,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.2,53.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-05-17,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.3,29.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-05-20,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),17.2,66.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-05-23,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.2,29.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-05-26,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),15.0,62.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-05-29,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),19.5,70.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-06-02,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),11.5,55.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-06-04,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.8,49.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-06-07,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.0,53.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-06-10,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),12.9,58.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-06-13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),13.0,58.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-06-16,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),28.8,88.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-06-19,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),15.5,63.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-06-22,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),16.3,64.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-06-25,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),22.7,76.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-06-28,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.5,42.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-07-01,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),18.2,68.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-07-04,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),16.7,65.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-07-07,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.4,41.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-07-10,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.7,37.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-07-13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.9,49.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-07-16,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.7,52.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-07-19,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),12.5,57.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-07-22,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),13.1,58.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-07-25,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.5,36.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-07-28,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.5,47.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-07-31,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.1,45.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-08-03,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),15.5,63.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-08-06,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),11.9,56.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-08-09,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),3.1,17.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-08-12,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.6,31.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-08-15,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.7,52.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-08-18,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),13.0,58.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-08-21,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.8,52.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-08-24,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),11.3,55.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-08-27,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.3,41.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-08-30,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.0,39.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-09-02,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),16.2,64.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-09-05,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.4,36.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-09-08,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),11.9,56.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-09-11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),12.7,58.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-09-14,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.0,50.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-09-17,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),27.0,84.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-09-20,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),48.0,132.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-09-23,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.1,28.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-09-26,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),2.3,13.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-09-29,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),3.5,19.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-10-02,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),3.9,22.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-10-05,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),14.0,60.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-10-08,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),3.9,22.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-10-11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.7,52.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-10-14,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.0,39.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-10-17,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),3.7,21.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-10-20,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.5,42.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-10-23,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),24.9,80.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-10-26,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.0,33.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-10-29,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),14.7,61.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-11-01,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.5,54.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-11-04,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),22.4,76.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-11-07,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.7,37.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-11-10,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.9,49.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-11-13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),1.0,6.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-11-17,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.2,40.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-11-19,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.0,39.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-11-22,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),18.7,69.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-11-25,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.2,53.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-11-28,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.6,26.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-12-01,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.3,51.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-12-04,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.7,37.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-12-07,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),17.1,66.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-12-10,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),12.2,57.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-12-13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.5,36.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-12-16,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.6,42.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-12-19,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.7,54.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-12-22,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),18.1,68.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-12-25,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),3.8,21.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-12-28,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),11.9,56.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2022-12-31,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.2,53.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-01-03,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),14.4,61.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-01-06,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.7,43.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-01-09,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),14.3,61.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-01-12,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),19.7,71.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-01-15,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),11.8,56.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-01-18,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.1,53.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-01-21,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.0,28.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-01-24,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),15.0,62.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-01-27,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.1,51.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-01-30,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.2,40.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-02-02,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),12.1,57.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-02-05,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.8,43.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-02-08,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),17.0,66.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-02-11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.8,43.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-02-14,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),18.2,68.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-02-17,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.2,23.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-02-20,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.2,51.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-02-23,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.7,37.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-02-26,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),13.4,59.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-03-01,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),16.5,65.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-03-04,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.8,43.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-03-07,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),3.4,19.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-03-10,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.7,52.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-03-13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.8,54.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-03-16,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),12.9,58.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-03-19,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.9,38.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-03-22,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),16.7,65.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-03-25,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.7,32.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-03-28,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.8,52.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-03-31,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),15.5,63.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-04-03,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.8,54.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-04-06,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.6,37.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-04-09,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),11.8,56.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-04-12,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.8,49.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-04-15,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),13.7,60.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-04-18,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.6,31.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-04-21,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),11.5,55.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-04-24,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.6,31.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-04-27,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.1,53.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-04-30,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.0,33.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-05-03,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.6,42.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-05-06,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.5,54.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-05-09,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.8,38.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-05-12,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),19.7,71.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-05-15,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.4,47.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-05-18,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),11.3,55.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-05-21,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),11.4,55.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-05-24,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),25.7,82.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-05-27,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.9,52.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-05-30,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),21.1,73.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-06-02,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),33.7,97.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-06-05,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),22.6,76.0
0065,Harvard Yards,4600 HARVARD AVE.,41.446624,-81.662356,2023-06-08,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),35.0,99.0
